PRVDR_NUM,ST_ADR,CITY_NAME,STATE_CD,ZIP_CD,FIPS_CNTY_CD,CBSA_URBN_RRL_IND,ADDRESS,LAT,LONG
075006,36 MORRIS COVE RD,NEW HAVEN,CT,6512.0,9.0,U,"36 MORRIS COVE RD,NEW HAVEN,CT",41.257665985311654,-72.89265755952663
075007,959 WASHINGTON ST EXT,MIDDLETOWN,CT,6457.0,7.0,U,"959 WASHINGTON ST EXT,MIDDLETOWN,CT",0.0,0.0
075010,50 HAZEL DR,CHESHIRE,CT,6410.0,9.0,U,"50 HAZEL DR,CHESHIRE,CT",41.544018695705525,-72.95554010542226
075011,581 POQUONOCK AVE,WINDSOR,CT,6095.0,3.0,U,"581 POQUONOCK AVE,WINDSOR,CT",41.871827,-72.660002
075013,565 VERNON STREET,MANCHESTER,CT,6040.0,3.0,U,"565 VERNON STREET,MANCHESTER,CT",41.8028721,-72.4891566
075014,118 JEFFERSON ST,FAIRFIELD,CT,6432.0,1.0,U,"118 JEFFERSON ST,FAIRFIELD,CT",41.17236942298735,-73.17010207314155
075015,276 WASHINGTON STREET,HARTFORD,CT,6106.0,3.0,U,"276 WASHINGTON STREET,HARTFORD,CT",41.7550308531725,-72.68254870789744
075017,163 QUINNIPIAC AVENUE,NORTH HAVEN,CT,6473.0,9.0,U,"163 QUINNIPIAC AVENUE,NORTH HAVEN,CT",41.347097,-72.863357
075028,132 MAIN ST,CHESTER,CT,6412.0,7.0,U,"132 MAIN ST,CHESTER,CT",41.401968,-72.446324
075031,1 GLEN HILL RD,DANBURY,CT,6811.0,1.0,U,"1 GLEN HILL RD,DANBURY,CT",41.4136412,-73.4485194
075034,400 MILL PLAIN RD,FAIRFIELD,CT,6430.0,1.0,U,"400 MILL PLAIN RD,FAIRFIELD,CT",41.1465099,-73.26553420247441
075035,416 COLT HIGHWAY,FARMINGTON,CT,6032.0,3.0,U,"416 COLT HIGHWAY,FARMINGTON,CT",41.72242051441865,-72.78851573485518
075039,32 LEXINGTON ST,NEW BRITAIN,CT,6052.0,3.0,U,"32 LEXINGTON ST,NEW BRITAIN,CT",41.66520798979592,-72.79173802040816
075040,181 CLIFTON ST,NEW HAVEN,CT,6513.0,9.0,U,"181 CLIFTON ST,NEW HAVEN,CT",41.3089845724347,-72.879321509872
075044,269 FARMINGTON AVE,PLAINVILLE,CT,6062.0,3.0,U,"269 FARMINGTON AVE,PLAINVILLE,CT",41.68579140451085,-72.85301647853454
075047,45 MALTBY STREET,SHELTON,CT,6484.0,1.0,U,"45 MALTBY STREET,SHELTON,CT",41.3129139,-73.091193228899
075056,612 HAZARD AVE,ENFIELD,CT,6082.0,3.0,U,"612 HAZARD AVE,ENFIELD,CT",41.98538314745147,-72.50914501562517
075057,35 MARC DRIVE,WALLINGFORD,CT,6492.0,9.0,U,"35 MARC DRIVE,WALLINGFORD,CT",41.453954,-72.8453747
075058,341 JORDAN LANE,WETHERSFIELD,CT,6109.0,3.0,U,"341 JORDAN LANE,WETHERSFIELD,CT",41.722025785693326,-72.67975751367875
075059,210 CHATFIELD ST,DERBY,CT,6418.0,9.0,U,"210 CHATFIELD ST,DERBY,CT",41.338439939467506,-73.09520098060486
075060,72 SALMON BROOK DRIVE,GLASTONBURY,CT,6033.0,3.0,U,"72 SALMON BROOK DRIVE,GLASTONBURY,CT",41.7158532,-72.60358023412536
075061,53 COURTLAND AVENUE,STAMFORD,CT,6902.0,1.0,U,"53 COURTLAND AVENUE,STAMFORD,CT",41.0605674,-73.5126652
075062,ONE CARE LANE,WEST HAVEN,CT,6516.0,9.0,U,"ONE CARE LANE,WEST HAVEN,CT",41.2863164,-72.9599528
075063,705 NEW BRITAIN AVE,HARTFORD,CT,6106.0,3.0,U,"705 NEW BRITAIN AVE,HARTFORD,CT",41.73316166666667,-72.70577233333333
075064,195 PLATT STREET,MILFORD,CT,6460.0,9.0,U,"195 PLATT STREET,MILFORD,CT",41.211755038200074,-73.01947959420936
075065,54 EAST RAMSDELL STREET,NEW HAVEN,CT,6515.0,9.0,U,"54 EAST RAMSDELL STREET,NEW HAVEN,CT",41.33346731003229,-72.97342103332174
075066,2817 N MAIN ST,WATERBURY,CT,6704.0,9.0,U,"2817 N MAIN ST,WATERBURY,CT",41.59314363858692,-73.02667887602027
075067,555 SAW MILL RD,WEST HAVEN,CT,6516.0,9.0,U,"555 SAW MILL RD,WEST HAVEN,CT",41.309803719357966,-72.69975634570771
075068,595 VALLEY ST,WILLIMANTIC,CT,6226.0,15.0,U,"595 VALLEY ST,WILLIMANTIC,CT",41.7174273,-72.22879029906522
075069,1188 KING STREET,GREENWICH,CT,6831.0,1.0,U,"1188 KING STREET,GREENWICH,CT",41.0625257,-73.6957006
075070,1775 BOSTON POST RD,OLD SAYBROOK,CT,6475.0,7.0,U,"1775 BOSTON POST RD,OLD SAYBROOK,CT",41.3100302,-72.3662643
075072,60 PLATT ST,MILFORD,CT,6460.0,9.0,U,"60 PLATT ST,MILFORD,CT",41.207999187834325,-73.02045382423965
075074,13 HAKIM ST,DANBURY,CT,6810.0,1.0,U,"13 HAKIM ST,DANBURY,CT",41.3956019,-73.4733204
075078,150 WARE RD,DAYVILLE,CT,6241.0,15.0,U,"150 WARE RD,DAYVILLE,CT",0.0,0.0
075079,93 WEST TOWN STREET,NORWICH,CT,6360.0,11.0,U,"93 WEST TOWN STREET,NORWICH,CT",41.5521,-72.10342
075080,225 BOSTON POST RD,ORANGE,CT,6477.0,9.0,U,"225 BOSTON POST RD,ORANGE,CT",41.2697277,-72.9983955
075082,29 HIGHLAND ST,WEST HARTFORD,CT,6119.0,3.0,U,"29 HIGHLAND ST,WEST HARTFORD,CT",41.76702480965449,-72.71811462561634
075084,20 BABCOCK AVENUE,PLAINFIELD,CT,6374.0,15.0,U,"20 BABCOCK AVENUE,PLAINFIELD,CT",41.67841937653354,-71.91733301427243
075085,2021 ALBANY AVE,WEST HARTFORD,CT,6117.0,3.0,U,"2021 ALBANY AVE,WEST HARTFORD,CT",41.7861608,-72.7285356
075089,600 HIGHLAND AVE,MIDDLETOWN,CT,6457.0,7.0,U,"600 HIGHLAND AVE,MIDDLETOWN,CT",41.5395606,-72.6558205
075093,97 PRESTON RD,GRISWOLD,CT,6351.0,11.0,U,"97 PRESTON RD,GRISWOLD,CT",41.591597,-71.976249
075096,145 GROVE ST,WATERBURY,CT,6710.0,9.0,U,"145 GROVE ST,WATERBURY,CT",41.55985375218591,-73.04113945224239
075097,71 PLAZA AVE,WATERBURY,CT,6710.0,9.0,U,"71 PLAZA AVE,WATERBURY,CT",41.56613142154046,-73.05071328082825
075098,171 ROPE FERRY RD,WATERFORD,CT,6385.0,11.0,U,"171 ROPE FERRY RD,WATERFORD,CT",41.334358,-72.154393
075102,1132 MERIDEN RD,WATERBURY,CT,6705.0,9.0,U,"1132 MERIDEN RD,WATERBURY,CT",41.552469,-72.982014
075104,725 PARK AVE,BRIDGEPORT,CT,6604.0,1.0,U,"725 PARK AVE,BRIDGEPORT,CT",41.171667,-73.196291
075105,80 FERN DR,TORRINGTON,CT,6790.0,5.0,R,"80 FERN DR,TORRINGTON,CT",41.81042381248272,-73.10883839198353
075106,100 RANDOLPH RD,MIDDLETOWN,CT,6457.0,7.0,U,"100 RANDOLPH RD,MIDDLETOWN,CT",41.534757,-72.617476
075109,1 ABRAHMS BLVD,WEST HARTFORD,CT,6117.0,3.0,U,"1 ABRAHMS BLVD,WEST HARTFORD,CT",41.8027338,-72.7295494
075111,215 FOREST ST,TORRINGTON,CT,6790.0,5.0,R,"215 FOREST ST,TORRINGTON,CT",41.808508978023745,-73.12936892593201
075113,4 GREENTREE DRIVE,WATERFORD,CT,6385.0,11.0,U,"4 GREENTREE DRIVE,WATERFORD,CT",41.3940068,-72.1463712
075115,50 MEAD ST,NEW HAVEN,CT,6511.0,9.0,U,"50 MEAD ST,NEW HAVEN,CT",41.30931846472067,-72.95101548399144
075117,70 PARSONAGE RD,GREENWICH,CT,6830.0,1.0,U,"70 PARSONAGE RD,GREENWICH,CT",41.059529049999995,-73.62549122636189
075118,1270 SHERMAN LANE,HAMDEN,CT,6514.0,9.0,U,"1270 SHERMAN LANE,HAMDEN,CT",41.391568236010336,-72.92020997745558
075134,28 BROADWAY,MYSTIC,CT,6355.0,11.0,U,"28 BROADWAY,MYSTIC,CT",41.3512444,-71.9638642
075135,22 MASONIC AVE PO BOX 70,WALLINGFORD,CT,6492.0,9.0,U,"22 MASONIC AVE PO BOX 70,WALLINGFORD,CT",0.0,0.0
075137,30 PARK LN EAST,NEW MILFORD,CT,6776.0,5.0,R,"30 PARK LN EAST,NEW MILFORD,CT",41.5979613,-73.4019763
075138,355 PARK AVENUE,BLOOMFIELD,CT,6002.0,3.0,U,"355 PARK AVENUE,BLOOMFIELD,CT",41.822462,-72.712934
075139,62 COLEMAN ST,BRIDGEPORT,CT,6604.0,1.0,U,"62 COLEMAN ST,BRIDGEPORT,CT",41.178799699310325,-73.19725684691298
075144,10 BOSTON POST RD,GUILFORD,CT,6437.0,9.0,U,"10 BOSTON POST RD,GUILFORD,CT",41.285502195934896,-72.6476512272412
075146,778 MIDDLEBURY RD,MIDDLEBURY,CT,6762.0,9.0,U,"778 MIDDLEBURY RD,MIDDLEBURY,CT",41.58299299346748,-73.11937705109361
075149,169 DAVENPORT AVE,NEW HAVEN,CT,6510.0,9.0,U,"169 DAVENPORT AVE,NEW HAVEN,CT",41.302369420743425,-72.93912613646799
075150,31 VAUXHALL ST,NEW LONDON,CT,6320.0,11.0,U,"31 VAUXHALL ST,NEW LONDON,CT",42.976858353846154,-81.21177737692308
075153,88 ROCKRIMMON ROAD,STAMFORD,CT,6903.0,1.0,U,"88 ROCKRIMMON ROAD,STAMFORD,CT",0.0,0.0
075158,88 CLARK LANE,WATERFORD,CT,6385.0,11.0,U,"88 CLARK LANE,WATERFORD,CT",41.350941,-72.1281
075159,23 PROSPECT AVENUE,NORWALK,CT,6850.0,1.0,U,"23 PROSPECT AVENUE,NORWALK,CT",41.1138448,-73.4212853
075163,584 LONG HILL AVE,SHELTON,CT,6484.0,1.0,U,"584 LONG HILL AVE,SHELTON,CT",41.28220970574436,-73.09827823225972
075174,1243 W MAIN ST,WATERBURY,CT,6708.0,9.0,U,"1243 W MAIN ST,WATERBURY,CT",41.552507,-73.063769
075179,915 ELLA T GRASSO BLVD,NEW HAVEN,CT,6519.0,9.0,U,"915 ELLA T GRASSO BLVD,NEW HAVEN,CT",41.30197472103437,-72.95110927603739
075180,292 THORPE AVENUE,MERIDEN,CT,6450.0,9.0,U,"292 THORPE AVENUE,MERIDEN,CT",41.51559884374774,-72.75521322188796
075181,35 BUNKER HILL RD,WATERTOWN,CT,6795.0,5.0,R,"35 BUNKER HILL RD,WATERTOWN,CT",41.5776274,-73.1038626
075182,55 GRAND STREET,NEW BRITAIN,CT,6052.0,3.0,U,"55 GRAND STREET,NEW BRITAIN,CT",41.66221508333334,-72.78490491666666
075183,1253 HARTFORD TNPK,ROCKVILLE,CT,6066.0,13.0,U,"1253 HARTFORD TNPK,ROCKVILLE,CT",0.0,0.0
075185,66 CLINIC DRIVE,NEW BRITAIN,CT,6051.0,3.0,U,"66 CLINIC DRIVE,NEW BRITAIN,CT",41.64851711748992,-72.78547743424076
075186,60 WEST STREET,ROCKY HILL,CT,6067.0,3.0,U,"60 WEST STREET,ROCKY HILL,CT",41.654062,-72.643333
075191,22 HOSPITAL AVE,DANBURY,CT,6810.0,1.0,U,"22 HOSPITAL AVE,DANBURY,CT",41.404704,-73.447338
075192,845 PADDOCK AVE,MERIDEN,CT,6450.0,9.0,U,"845 PADDOCK AVE,MERIDEN,CT",41.506818,-72.777446
075195,1157 ENFIELD STREET,ENFIELD,CT,6082.0,3.0,U,"1157 ENFIELD STREET,ENFIELD,CT",41.986706299999994,-72.59163860786416
075196,78 VIETS ST EXTENSION,NEW LONDON,CT,6320.0,11.0,U,"78 VIETS ST EXTENSION,NEW LONDON,CT",0.0,0.0
075198,23 FAIR STREET,FORESTVILLE,CT,6010.0,3.0,U,"23 FAIR STREET,FORESTVILLE,CT",41.679911205882355,-72.90254723529412
075199,3030 PARK AVE,BRIDGEPORT,CT,6604.0,1.0,U,"3030 PARK AVE,BRIDGEPORT,CT",41.1985198,-73.21846890623073
075200,930 MILL HILL TERRACE,SOUTHPORT,CT,6890.0,1.0,U,"930 MILL HILL TERRACE,SOUTHPORT,CT",41.144088087600224,-73.28724520447301
075201,310 TERRACE AVE,WEST HAVEN,CT,6516.0,9.0,U,"310 TERRACE AVE,WEST HAVEN,CT",41.28296582709447,-72.96900305124271
075202,99 SOUTH CANAAN RD,CANAAN,CT,6018.0,5.0,R,"99 SOUTH CANAAN RD,CANAAN,CT",44.65940000957909,-64.27519207406671
075204,225 WYOMING AVE,TORRINGTON,CT,6790.0,5.0,R,"225 WYOMING AVE,TORRINGTON,CT",41.79370871778864,-73.14145681730113
075205,65 WESTFIELD RD,MERIDEN,CT,6450.0,9.0,U,"65 WESTFIELD RD,MERIDEN,CT",41.54791296636712,-72.7799639839305
075206,51 APPLEGATE LANE,EAST HARTFORD,CT,6118.0,3.0,U,"51 APPLEGATE LANE,EAST HARTFORD,CT",41.76528943797738,-72.60956086177247
075207,25 ROYAL CREST DRIVE,PROSPECT,CT,6712.0,9.0,U,"25 ROYAL CREST DRIVE,PROSPECT,CT",41.5130555552317,-72.97221573256583
075208,19 POPLAR STREET,NEW MILFORD,CT,6776.0,5.0,R,"19 POPLAR STREET,NEW MILFORD,CT",41.5828914,-73.4093237
075209,50 PALMER ST,NORWICH,CT,6360.0,11.0,U,"50 PALMER ST,NORWICH,CT",41.523604,-72.059516
075210,128 CEDAR AVENUE,WATERBURY,CT,6705.0,9.0,U,"128 CEDAR AVENUE,WATERBURY,CT",41.5493289,-72.9987349
075211,45 ELM STREET,ROCKY HILL,CT,6067.0,3.0,U,"45 ELM STREET,ROCKY HILL,CT",41.664790437499995,-72.6410956875
075213,2028 BRIDGEPORT AVE,MILFORD,CT,6460.0,9.0,U,"2028 BRIDGEPORT AVE,MILFORD,CT",41.217088379293195,-73.0678544187953
075214,333 MAIN ST,PORTLAND,CT,6480.0,7.0,U,"333 MAIN ST,PORTLAND,CT",41.57873565540196,-72.63608413337731
075216,75 GREAT POND RD,SIMSBURY,CT,6070.0,3.0,U,"75 GREAT POND RD,SIMSBURY,CT",41.887415,-72.828411
075217,TODDY HILL RD,NEWTOWN,CT,6470.0,1.0,U,"TODDY HILL RD,NEWTOWN,CT",41.4077565,-73.2637044
075219,177 WHITEWOOD ROAD,WATERBURY,CT,6708.0,9.0,U,"177 WHITEWOOD ROAD,WATERBURY,CT",41.57709672186778,-73.08145326894615
075220,175 FERRY RD,OLD SAYBROOK,CT,6475.0,7.0,U,"175 FERRY RD,OLD SAYBROOK,CT",41.316719012603755,-72.35220581049606
075221,61 BELLEVUE AVENUE,BRISTOL,CT,6010.0,3.0,U,"61 BELLEVUE AVENUE,BRISTOL,CT",41.675279411764706,-72.94062452941176
075222,745 HIGHLAND AVENUE,CHESHIRE,CT,6410.0,9.0,U,"745 HIGHLAND AVENUE,CHESHIRE,CT",41.51809534693878,-72.89780797959183
075223,111 WESTCOTT RD,DANIELSON,CT,6239.0,15.0,U,"111 WESTCOTT RD,DANIELSON,CT",41.80927278049767,-71.87438610592793
075224,425 GRANT ST,BRIDGEPORT,CT,6610.0,1.0,U,"425 GRANT ST,BRIDGEPORT,CT",41.18874757273867,-73.16378582413171
075225,456 KING ST,BRISTOL,CT,6010.0,3.0,U,"456 KING ST,BRISTOL,CT",41.680902,-72.922256
075226,60 CROUCH AVE,NORWICH,CT,6360.0,11.0,U,"60 CROUCH AVE,NORWICH,CT",41.50519590906135,-72.07246163269238
075227,175 JEFFERSON ST,FAIRFIELD,CT,6432.0,1.0,U,"175 JEFFERSON ST,FAIRFIELD,CT",41.17232994262301,-73.16945478154982
075228,850 MIX AVE,HAMDEN,CT,6514.0,9.0,U,"850 MIX AVE,HAMDEN,CT",41.375629534795046,-72.92090518894594
075229,870 BURNSIDE AVE,EAST HARTFORD,CT,6108.0,3.0,U,"870 BURNSIDE AVE,EAST HARTFORD,CT",41.78101215374211,-72.60140281002512
075230,154 KENSINGTON RD,KENSINGTON,CT,6037.0,3.0,U,"154 KENSINGTON RD,KENSINGTON,CT",41.62987331522995,-72.76968360288393
075231,36 BROADWAY STREET,COLCHESTER,CT,6415.0,11.0,U,"36 BROADWAY STREET,COLCHESTER,CT",45.475098342857144,-63.60035512857143
075232,29 MIDDLE HADDAM RD,COBALT,CT,6414.0,7.0,U,"29 MIDDLE HADDAM RD,COBALT,CT",41.5584359,-72.5545717
075233,50 PULASKI ST,NEW BRITAIN,CT,6053.0,3.0,U,"50 PULASKI ST,NEW BRITAIN,CT",41.675502,-72.7983956
075234,55 KONDRACKI LANE,WALLINGFORD,CT,6492.0,9.0,U,"55 KONDRACKI LANE,WALLINGFORD,CT",41.435873314185805,-72.81169117694958
075235,109 WEST LAKE AVENUE,GUILFORD,CT,6437.0,9.0,U,"109 WEST LAKE AVENUE,GUILFORD,CT",41.31142377179815,-72.724986725401
075236,17 COBBLE RD,SALISBURY,CT,6068.0,5.0,R,"17 COBBLE RD,SALISBURY,CT",41.99024154943883,-73.4194862157501
075237,1 EMERSON DRIVE,WINDSOR,CT,6095.0,3.0,U,"1 EMERSON DRIVE,WINDSOR,CT",41.837947,-72.666923
075238,856 MAPLE ST,ROCKY HILL,CT,6067.0,3.0,U,"856 MAPLE ST,ROCKY HILL,CT",41.6682426,-72.672631
075239,210 GEORGE ST,HARTFORD,CT,6114.0,3.0,U,"210 GEORGE ST,HARTFORD,CT",41.73176019650503,-72.67838702209195
075240,4 HAZEL AVE,NAUGATUCK,CT,6770.0,9.0,U,"4 HAZEL AVE,NAUGATUCK,CT",41.47018454067083,-73.03508626453709
075241,162 SOUTH BRITAIN RD,SOUTHBURY,CT,6488.0,9.0,U,"162 SOUTH BRITAIN RD,SOUTHBURY,CT",41.4620065,-73.2378287
075242,3 FARM RD,NEW CANAAN,CT,6840.0,1.0,U,"3 FARM RD,NEW CANAAN,CT",41.128000400000005,-73.49300045058165
075243,44 CANTERBURY ROAD,BROOKLYN,CT,6234.0,15.0,U,"44 CANTERBURY ROAD,BROOKLYN,CT",41.784415,-71.949482
075244,652 WEST AVON RD,AVON,CT,6001.0,3.0,U,"652 WEST AVON RD,AVON,CT",41.77394681319553,-72.86169675174733
075246,2798 WHITNEY AVENUE,HAMDEN,CT,6518.0,9.0,U,"2798 WHITNEY AVENUE,HAMDEN,CT",41.397919404844416,-72.89736592031221
075247,261 SUMMIT ST,SOUTHINGTON,CT,6489.0,3.0,U,"261 SUMMIT ST,SOUTHINGTON,CT",41.592152430626356,-72.89295424302028
075248,2432 ALBANY AVE,WEST HARTFORD,CT,6117.0,3.0,U,"2432 ALBANY AVE,WEST HARTFORD,CT",41.7861608,-72.7285356
075249,599 BOSTON POST RD,DARIEN,CT,6820.0,1.0,U,"599 BOSTON POST RD,DARIEN,CT",0.0,0.0
075250,5 GREENWOOD STREET,HARTFORD,CT,6106.0,3.0,U,"5 GREENWOOD STREET,HARTFORD,CT",41.75530533348879,-72.7100243753075
075251,SCOTT SWAMP RD,FARMINGTON,CT,6032.0,3.0,U,"SCOTT SWAMP RD,FARMINGTON,CT",41.7067781,-72.8716876
075252,349 BIDWELL STREET,MANCHESTER,CT,6040.0,3.0,U,"349 BIDWELL STREET,MANCHESTER,CT",41.759626,-72.544253
075253,59 HARRINGTON CT,COLCHESTER,CT,6415.0,11.0,U,"59 HARRINGTON CT,COLCHESTER,CT",41.57746235781242,-72.33195258665235
075254,33 ROY ST,MERIDEN,CT,6450.0,9.0,U,"33 ROY ST,MERIDEN,CT",41.52542052063692,-72.80545288958731
075255,251 WASHINGTON ST,NORWICH,CT,6360.0,11.0,U,"251 WASHINGTON ST,NORWICH,CT",41.5383013517231,-72.08426036961386
075256,1060 MAIN ST,SOUTH WINDSOR,CT,6074.0,3.0,U,"1060 MAIN ST,SOUTH WINDSOR,CT",41.832451196577445,-72.6168662222807
075257,745 MAIN ST,EAST HARTFORD,CT,6108.0,3.0,U,"745 MAIN ST,EAST HARTFORD,CT",44.4056687,-70.3481782
075258,103 NORTH ROAD,WINDHAM,CT,6280.0,15.0,U,"103 NORTH ROAD,WINDHAM,CT",41.881474939419114,-71.99425817860298
075260,1312 W MAIN ST,WATERBURY,CT,6708.0,9.0,U,"1312 W MAIN ST,WATERBURY,CT",41.55177454041866,-73.06479204626682
075261,181 E MAIN ST,WALLINGFORD,CT,6492.0,9.0,U,"181 E MAIN ST,WALLINGFORD,CT",41.45351045727037,-72.79988185517304
075263,385 MAIN STREET,CROMWELL,CT,6416.0,7.0,U,"385 MAIN STREET,CROMWELL,CT",41.600495,-72.646294
075264,140 PARK AVE,BLOOMFIELD,CT,6002.0,3.0,U,"140 PARK AVE,BLOOMFIELD,CT",41.822987514918786,-72.7032983947901
075265,140 COOK HILL RD,CHESHIRE,CT,6410.0,9.0,U,"140 COOK HILL RD,CHESHIRE,CT",41.4684613,-72.9019589
075267,89 VIETS ST EXT,NEW LONDON,CT,6320.0,11.0,U,"89 VIETS ST EXT,NEW LONDON,CT",0.0,0.0
075268,151 HILLSIDE AVE,HARTFORD,CT,6106.0,3.0,U,"151 HILLSIDE AVE,HARTFORD,CT",41.748539182138956,-72.69818410216276
075269,BOND STREET EXTENSION,BRIDGEPORT,CT,6610.0,1.0,U,"BOND STREET EXTENSION,BRIDGEPORT,CT",0.0,0.0
075270,1145 POQUONNOCK RD,GROTON,CT,6340.0,11.0,U,"1145 POQUONNOCK RD,GROTON,CT",41.34647663965052,-72.04752565497326
075271,475 HIGH ST,MYSTIC,CT,6355.0,11.0,U,"475 HIGH ST,MYSTIC,CT",41.355425,-71.973154
075272,1365 ENFIELD ST,ENFIELD,CT,6082.0,3.0,U,"1365 ENFIELD ST,ENFIELD,CT",41.97229109268987,-72.59235364682948
075273,1840 STATE ST,HAMDEN,CT,6514.0,9.0,U,"1840 STATE ST,HAMDEN,CT",0.0,0.0
075274,107 OSBORNE STREET,DANBURY,CT,6810.0,1.0,U,"107 OSBORNE STREET,DANBURY,CT",41.4033719186174,-73.44274982954578
075275,1354 CHAPEL ST,NEW HAVEN,CT,6511.0,9.0,U,"1354 CHAPEL ST,NEW HAVEN,CT",41.30970395,-72.94049535631473
075276,7003 MAIN ST,STRATFORD,CT,6497.0,1.0,U,"7003 MAIN ST,STRATFORD,CT",41.24830739772076,-73.10157473440923
075277,180 REGAN RD,VERNON,CT,6066.0,13.0,U,"180 REGAN RD,VERNON,CT",41.85257502659742,-72.47683674201754
075278,130 LOOMIS DR,WEST HARTFORD,CT,6107.0,3.0,U,"130 LOOMIS DR,WEST HARTFORD,CT",41.76698572929376,-72.73991774993048
075279,1 EMERSON DR,WINDSOR,CT,6095.0,3.0,U,"1 EMERSON DR,WINDSOR,CT",41.837947,-72.666923
075280,1 BURR ROAD,WESTPORT,CT,6880.0,1.0,U,"1 BURR ROAD,WESTPORT,CT",41.1372312,-73.3669596
075282,50 BEACH RD,WOLCOTT,CT,6716.0,9.0,U,"50 BEACH RD,WOLCOTT,CT",41.60744849274161,-72.9948305989402
075283,240 WINTHROP AVE,NEW HAVEN,CT,6511.0,9.0,U,"240 WINTHROP AVE,NEW HAVEN,CT",41.309389,-72.947946
075284,108 EAST LAKE ST,WINSTED,CT,6098.0,5.0,R,"108 EAST LAKE ST,WINSTED,CT",41.9193468687959,-73.07847209099329
075285,1037 SYLVAN AVE,BRIDGEPORT,CT,6606.0,1.0,U,"1037 SYLVAN AVE,BRIDGEPORT,CT",41.21610278126401,-73.18743173963456
075286,240 CHURCH ST,NEWINGTON,CT,6111.0,3.0,U,"240 CHURCH ST,NEWINGTON,CT",41.665993,-72.739268
075287,160 GLENBROOK RD,STAMFORD,CT,6902.0,1.0,U,"160 GLENBROOK RD,STAMFORD,CT",41.0598695,-73.5277821
075288,235 LESTERTOWN RD,GROTON,CT,6340.0,11.0,U,"235 LESTERTOWN RD,GROTON,CT",41.37217227905738,-72.08245486033813
075290,200 LEEDER HILL DR,HAMDEN,CT,6517.0,9.0,U,"200 LEEDER HILL DR,HAMDEN,CT",41.34652450260419,-72.92117635115554
075291,55 TUNXIS AVE,BLOOMFIELD,CT,6002.0,3.0,U,"55 TUNXIS AVE,BLOOMFIELD,CT",41.836486,-72.739104
075292,400 BRITTANY FARMS RD,NEW BRITAIN,CT,6053.0,3.0,U,"400 BRITTANY FARMS RD,NEW BRITAIN,CT",41.713499,-72.7686249
075293,ONE JOHN STEWART DR,NEWINGTON,CT,6111.0,3.0,U,"ONE JOHN STEWART DR,NEWINGTON,CT",0.0,0.0
075294,38 TALMADGE AVENUE,EAST HAVEN,CT,6512.0,9.0,U,"38 TALMADGE AVENUE,EAST HAVEN,CT",41.2630684,-72.8637101
075295,360 BROAD STREET,MERIDEN,CT,6450.0,9.0,U,"360 BROAD STREET,MERIDEN,CT",41.53009663834623,-72.7956962617911
075296,189 ALPS RD,BRANFORD,CT,6405.0,9.0,U,"189 ALPS RD,BRANFORD,CT",41.26558704999999,-72.84803954160705
075298,4 ELMCREST TERR,NORWALK,CT,6850.0,1.0,U,"4 ELMCREST TERR,NORWALK,CT",41.1090183,-73.4204891
075299,25 LORRAINE ST,HARTFORD,CT,6105.0,3.0,U,"25 LORRAINE ST,HARTFORD,CT",41.767517772797575,-72.70548356256958
075300,5 LAKE ROAD,SHELTON,CT,6484.0,1.0,U,"5 LAKE ROAD,SHELTON,CT",41.3131522,-73.1148318
075301,40 LOEFFLER RD,BLOOMFIELD,CT,6002.0,3.0,U,"40 LOEFFLER RD,BLOOMFIELD,CT",41.8313161,-72.76493571532586
075302,73 STRAWBERRY HILL AVE,NORWALK,CT,6855.0,1.0,U,"73 STRAWBERRY HILL AVE,NORWALK,CT",41.1096588,-73.3998526
075303,1360 TORRINGFORD ST.,TORRINGTON,CT,6790.0,5.0,R,"1360 TORRINGFORD ST.,TORRINGTON,CT",41.827434,-73.07904
075304,33 LINCOLN AVE,DANBURY,CT,6810.0,1.0,U,"33 LINCOLN AVE,DANBURY,CT",41.3853338,-73.4537445
075305,2875 MAIN ST,BRIDGEPORT,CT,6606.0,1.0,U,"2875 MAIN ST,BRIDGEPORT,CT",41.2015,-73.203618
075306,52 MISSIONARY RD PO BOX 180,CROMWELL,CT,6416.0,7.0,U,"52 MISSIONARY RD PO BOX 180,CROMWELL,CT",0.0,0.0
075307,534 TOWN ST,MOODUS,CT,6469.0,7.0,U,"534 TOWN ST,MOODUS,CT",41.484432199955236,-72.44636049474589
075308,44 ABBOTT TERRACE,WATERBURY,CT,6702.0,9.0,U,"44 ABBOTT TERRACE,WATERBURY,CT",41.556680794251356,-73.03754880862296
075309,1165 KING STREET,GREENWICH,CT,6831.0,1.0,U,"1165 KING STREET,GREENWICH,CT",41.0607633,-73.6924873
075310,16 WINDSOR AVE,PLAINFIELD,CT,6374.0,15.0,U,"16 WINDSOR AVE,PLAINFIELD,CT",41.6826019,-71.9186107
075311,321 STONECREST DR,BRISTOL,CT,6010.0,3.0,U,"321 STONECREST DR,BRISTOL,CT",41.68136045177415,-72.92090952980726
075312,30 BOSTON RD,MIDDLETOWN,CT,6457.0,7.0,U,"30 BOSTON RD,MIDDLETOWN,CT",41.55341862706389,-72.67698517841788
075313,60 BOSTON POST RD,OLD SAYBROOK,CT,6475.0,7.0,U,"60 BOSTON POST RD,OLD SAYBROOK,CT",41.312666656335566,-72.36304293283882
075314,333 BIDWELL ST BOX 1296,MANCHESTER,CT,6040.0,3.0,U,"333 BIDWELL ST BOX 1296,MANCHESTER,CT",0.0,0.0
